,Index,Order ID,Order Date,Ship Mode,Customer ID,Customer Name,Origin Channel,City,State,Postal Code,Region,Category,Sub-Category,Product ID,Sales,Quantity,Discount,Profit
9218,8407,CA-2020-140480,2020-07-08,Standard Class,HE-14800,Harold Engle,Sales,Newark,Delaware,19711.0,East,Toasted Muesli,With Fruit and Nuts,FUR-FU-10001057,39.98,2,0.0,9.1954
9219,8424,CA-2020-150091,2020-10-12,Standard Class,NP-18670,Nora Paige,Email,Lakewood,New Jersey,8701.0,East,Toasted Muesli,With Fruit and Nuts,FUR-FU-10004053,40.48,2,0.0,17.4064
9220,8430,CA-2019-118129,2019-12-19,Second Class,CL-12565,Clay Ludtke,Email,Reading,Pennsylvania,19601.0,East,Toasted Muesli,With Fruit and Nuts,FUR-FU-10004904,303.92,5,0.2,-30.392
9221,8432,CA-2020-155621,2020-11-08,Standard Class,KN-16450,Kean Nguyen,Sales,Baltimore,Maryland,21215.0,East,Toasted Muesli,With Fruit and Nuts,FUR-FU-10003535,274.2,10,0.0,112.422
9222,8435,US-2017-127635,2017-09-14,Second Class,SC-20260,Scott Cohen,Sales,Corpus Christi,Texas,78415.0,Central,Toasted Muesli,With Fruit and Nuts,FUR-FU-10000550,9.96,5,0.6,-6.723
9223,8447,CA-2020-125451,2020-10-23,First Class,AH-10075,Adam Hart,Sales,Cranston,Rhode Island,2920.0,East,Toasted Muesli,With Fruit and Nuts,FUR-FU-10004963,35.0,4,0.0,14.7
9224,8448,CA-2020-125451,2020-10-23,First Class,AH-10075,Adam Hart,Sales,Cranston,Rhode Island,2920.0,East,Toasted Muesli,With Fruit and Nuts,FUR-FU-10000277,210.68,2,0.0,50.5632
9225,8455,CA-2019-125087,2019-04-18,Standard Class,TH-21115,Thea Hudgings,Sales,Houston,Texas,77070.0,Central,Toasted Muesli,With Fruit and Nuts,FUR-FU-10004748,127.88,5,0.6,-67.137
9226,8472,US-2020-132031,2020-04-23,Standard Class,PN-18775,Parhena Norris,Facebook,Clarksville,Tennessee,37042.0,South,Toasted Muesli,With Fruit and Nuts,FUR-FU-10000193,77.952,3,0.2,-11.6928
9227,8485,CA-2020-142391,2020-09-24,First Class,PB-19150,Philip Brown,Email,Seattle,Washington,98115.0,West,Toasted Muesli,With Fruit and Nuts,FUR-FU-10002759,199.8,10,0.0,71.928
9228,8491,CA-2019-158841,2019-02-02,Second Class,SE-20110,Sanjit Engle,Email,Arlington,Virginia,22204.0,South,Toasted Muesli,With Fruit and Nuts,FUR-FU-10001731,18.69,7,0.0,7.1022
9229,8513,CA-2019-144645,2019-02-02,Standard Class,NS-18640,Noel Staavos,Sales,Houston,Texas,77041.0,Central,Toasted Muesli,With Fruit and Nuts,FUR-FU-10003601,73.784,2,0.6,-77.4732
9230,8518,CA-2020-149720,2020-06-04,Second Class,EM-14065,Erin Mull,Email,Frisco,Texas,75034.0,Central,Toasted Muesli,With Fruit and Nuts,FUR-FU-10002501,30.336,6,0.6,-17.4432
9231,8519,CA-2020-118003,2020-12-04,Standard Class,DO-13645,Doug O'Connell,Email,Paterson,New Jersey,7501.0,East,Toasted Muesli,With Fruit and Nuts,FUR-FU-10002506,12.99,1,0.0,1.5588
9232,8522,CA-2019-141887,2019-01-11,Standard Class,MP-17470,Mark Packer,Facebook,Columbus,Ohio,43229.0,East,Toasted Muesli,With Fruit and Nuts,FUR-FU-10002268,54.992,14,0.2,8.9362
9233,8526,CA-2020-161172,2020-03-16,First Class,SP-20920,Susan Pistek,Email,Columbus,Ohio,43229.0,East,Toasted Muesli,With Fruit and Nuts,FUR-FU-10003424,51.264,6,0.2,7.6896
9234,8545,CA-2019-119074,2019-03-27,Standard Class,DS-13180,David Smith,Sales,Columbus,Georgia,31907.0,South,Toasted Muesli,With Fruit and Nuts,FUR-FU-10004053,20.24,1,0.0,8.7032
9235,8546,CA-2019-119074,2019-03-27,Standard Class,DS-13180,David Smith,Sales,Columbus,Georgia,31907.0,South,Toasted Muesli,With Fruit and Nuts,FUR-FU-10003731,39.92,4,0.0,11.1776
9236,8550,CA-2018-126186,2018-09-11,First Class,GB-14530,George Bell,Sales,Aurora,Colorado,80013.0,West,Toasted Muesli,With Fruit and Nuts,FUR-FU-10000073,24.64,4,0.2,4.004
9237,8562,CA-2019-132829,2019-12-23,Second Class,LA-16780,Laura Armstrong,Sales,Houston,Texas,77041.0,Central,Toasted Muesli,With Fruit and Nuts,FUR-FU-10000206,2.328,2,0.6,-0.7566
9238,8565,US-2020-108315,2020-04-30,Standard Class,MH-18115,Mick Hernandez,Facebook,Sanford,Florida,32771.0,South,Toasted Muesli,With Fruit and Nuts,FUR-FU-10000747,220.704,6,0.2,-8.2764
9239,8577,CA-2020-106747,2020-07-03,First Class,TS-21505,Tony Sayre,Email,Concord,New Hampshire,3301.0,East,Toasted Muesli,With Fruit and Nuts,FUR-FU-10004188,102.3,1,0.0,26.598
9240,8581,CA-2017-130673,2017-05-20,Second Class,MC-17590,Matt Collister,Sales,San Marcos,Texas,78666.0,Central,Toasted Muesli,With Fruit and Nuts,FUR-FU-10003489,10.332,3,0.6,-5.9409
9241,8593,CA-2020-101700,2020-04-23,First Class,SO-20335,Sean O'Donnell,Email,Greeley,Colorado,80634.0,West,Toasted Muesli,With Fruit and Nuts,FUR-FU-10001025,11.664,3,0.2,3.3534
9242,8608,CA-2017-151946,2017-06-04,Standard Class,BT-11440,Bobby Trafton,Email,New York City,New York,10035.0,East,Toasted Muesli,With Fruit and Nuts,FUR-FU-10002878,56.96,2,0.0,21.0752
9243,8611,CA-2017-151946,2017-06-04,Standard Class,BT-11440,Bobby Trafton,Email,New York City,New York,10035.0,East,Toasted Muesli,With Fruit and Nuts,FUR-FU-10002191,13.96,2,0.0,6.7008
9244,8621,US-2020-119319,2020-11-06,Second Class,LC-17050,Liz Carlisle,Email,Dallas,Texas,75217.0,Central,Toasted Muesli,With Fruit and Nuts,FUR-FU-10003878,30.56,5,0.6,-19.864
9245,8638,CA-2020-151281,2020-04-27,Standard Class,HM-14980,Henry MacAllister,Email,Seattle,Washington,98105.0,West,Toasted Muesli,With Fruit and Nuts,FUR-FU-10000397,139.58,7,0.0,39.0824
9246,8646,CA-2018-108259,2018-11-08,Standard Class,NS-18640,Noel Staavos,Sales,Jacksonville,North Carolina,28540.0,South,Toasted Muesli,With Fruit and Nuts,FUR-FU-10000023,4.712,1,0.2,1.4136
9247,8652,CA-2017-142769,2017-09-13,First Class,RP-19390,Resi Pölking,Email,Seattle,Washington,98103.0,West,Toasted Muesli,With Fruit and Nuts,FUR-FU-10001918,14.19,3,0.0,5.5341
9248,8662,CA-2018-131856,2018-05-12,Standard Class,JG-15160,James Galang,Email,Houston,Texas,77041.0,Central,Toasted Muesli,With Fruit and Nuts,FUR-FU-10000175,21.968,4,0.6,-15.9268
9249,8665,CA-2020-126634,2020-03-30,Second Class,AB-10165,Alan Barnes,Email,Lakewood,California,90712.0,West,Toasted Muesli,With Fruit and Nuts,FUR-FU-10004973,94.2,5,0.0,39.564
9250,8671,US-2017-159611,2017-12-27,Second Class,KB-16315,Karl Braun,Email,Cleveland,Ohio,44105.0,East,Toasted Muesli,With Fruit and Nuts,FUR-FU-10004904,182.352,3,0.2,-18.2352
9251,8677,CA-2020-163265,2020-02-16,Standard Class,JS-16030,Joy Smith,Email,Decatur,Illinois,62521.0,Central,Toasted Muesli,With Fruit and Nuts,FUR-FU-10004270,7.692,1,0.6,-3.6537
9252,8698,CA-2020-119284,2020-06-15,Standard Class,TS-21205,Thomas Seio,Sales,Nashville,Tennessee,37211.0,South,Toasted Muesli,With Fruit and Nuts,FUR-FU-10004351,31.168,4,0.2,9.3504
9253,8718,CA-2019-120824,2019-06-12,Second Class,AW-10930,Arthur Wiediger,Facebook,Houston,Texas,77070.0,Central,Toasted Muesli,With Fruit and Nuts,FUR-FU-10001424,6.984,2,0.6,-4.5396
9254,8728,CA-2018-103870,2018-12-27,Standard Class,SP-20860,Sung Pak,Sales,Murfreesboro,Tennessee,37130.0,South,Toasted Muesli,With Fruit and Nuts,FUR-FU-10002030,53.352,3,0.2,16.0056
9255,8734,CA-2020-116988,2020-06-27,Second Class,PW-19030,Pauline Webber,Sales,Seattle,Washington,98105.0,West,Toasted Muesli,With Fruit and Nuts,FUR-FU-10001290,126.3,3,0.0,40.416
9256,8743,US-2018-144771,2018-10-02,First Class,CK-12205,Chloris Kastensmidt,Email,Hillsboro,Oregon,97123.0,West,Toasted Muesli,With Fruit and Nuts,FUR-FU-10000629,11.032,1,0.2,3.0338
9257,8747,CA-2020-128076,2020-02-02,Standard Class,BO-11350,Bill Overfelt,Sales,San Diego,California,92105.0,West,Toasted Muesli,With Fruit and Nuts,FUR-FU-10000293,210.58,2,0.0,12.6348
9258,8759,CA-2019-114307,2019-07-22,Standard Class,MF-17665,Maureen Fritzler,Sales,Columbia,Maryland,21044.0,East,Toasted Muesli,With Fruit and Nuts,FUR-FU-10000794,27.42,3,0.0,9.3228
9259,8807,CA-2019-113082,2019-09-12,Standard Class,MC-17590,Matt Collister,Sales,Utica,New York,13501.0,East,Toasted Muesli,With Fruit and Nuts,FUR-FU-10002813,40.48,2,0.0,14.5728
9260,8832,CA-2018-145324,2018-11-15,Standard Class,DH-13675,Duane Huffman,Facebook,Harrisonburg,Virginia,22801.0,South,Toasted Muesli,With Fruit and Nuts,FUR-FU-10002759,39.96,2,0.0,14.3856
9261,8850,CA-2018-140718,2018-07-02,First Class,FA-14230,Frank Atkinson,Sales,Raleigh,North Carolina,27604.0,South,Toasted Muesli,With Fruit and Nuts,FUR-FU-10000076,159.84,10,0.2,45.954
9262,8862,CA-2018-125934,2018-09-11,Standard Class,SN-20560,Skye Norling,Facebook,Paterson,New Jersey,7501.0,East,Toasted Muesli,With Fruit and Nuts,FUR-FU-10002107,8.92,4,0.0,3.9248
9263,8871,CA-2020-101805,2020-12-01,Standard Class,SH-19975,Sally Hughsby,Sales,Seattle,Washington,98105.0,West,Toasted Muesli,With Fruit and Nuts,FUR-FU-10000023,70.68,12,0.0,31.0992
9264,8889,CA-2020-103968,2020-12-01,Standard Class,ML-17755,Max Ludwig,Facebook,Stockton,California,95207.0,West,Toasted Muesli,With Fruit and Nuts,FUR-FU-10003394,629.64,9,0.0,107.0388
9265,8895,CA-2019-167241,2019-08-15,Standard Class,BD-11320,Bill Donatelli,Email,Los Angeles,California,90004.0,West,Toasted Muesli,With Fruit and Nuts,FUR-FU-10004071,312.03,3,0.0,43.6842
9266,8901,CA-2019-150483,2019-05-31,Standard Class,BP-11290,Beth Paige,Email,Decatur,Illinois,62521.0,Central,Toasted Muesli,With Fruit and Nuts,FUR-FU-10001379,32.064,3,0.6,-12.8256
9267,8920,CA-2017-160276,2017-04-02,Standard Class,AH-10690,Anna Häberlin,Sales,Virginia Beach,Virginia,23464.0,South,Toasted Muesli,With Fruit and Nuts,FUR-FU-10003192,177.68,2,0.0,46.1968
9268,8923,CA-2019-145709,2019-10-04,Standard Class,AH-10690,Anna Häberlin,Sales,Coral Gables,Florida,33134.0,South,Toasted Muesli,With Fruit and Nuts,FUR-FU-10002885,11.568,3,0.2,2.6028
9269,8932,CA-2020-143252,2020-12-18,Standard Class,HE-14800,Harold Engle,Sales,Milwaukee,Wisconsin,53209.0,Central,Toasted Muesli,With Fruit and Nuts,FUR-FU-10001057,99.95,5,0.0,22.9885
9270,8934,CA-2019-102134,2019-03-14,Standard Class,SP-20545,Sibella Parks,Sales,Green Bay,Wisconsin,54302.0,Central,Toasted Muesli,With Fruit and Nuts,FUR-FU-10003724,16.74,2,0.0,4.3524
9271,8957,CA-2020-105620,2020-12-25,First Class,JH-15430,Jennifer Halladay,Email,Hialeah,Florida,33012.0,South,Toasted Muesli,With Fruit and Nuts,FUR-FU-10004963,21.0,3,0.2,5.775
9272,8963,CA-2019-157280,2019-11-05,First Class,LW-17125,Liz Willingham,Email,Virginia Beach,Virginia,23464.0,South,Toasted Muesli,With Fruit and Nuts,FUR-FU-10004665,273.96,2,0.0,71.2296
9273,8965,CA-2019-157280,2019-11-05,First Class,LW-17125,Liz Willingham,Email,Virginia Beach,Virginia,23464.0,South,Toasted Muesli,With Fruit and Nuts,FUR-FU-10003806,756.8,5,0.0,75.68
9274,8984,CA-2019-110898,2019-03-06,Standard Class,LC-16870,Lena Cacioppo,Email,Chicago,Illinois,60623.0,Central,Toasted Muesli,With Fruit and Nuts,FUR-FU-10003773,159.04,5,0.6,-194.824
9275,8986,CA-2018-123092,2018-12-03,Standard Class,JG-15115,Jack Garza,Email,Jacksonville,North Carolina,28540.0,South,Toasted Muesli,With Fruit and Nuts,FUR-FU-10000222,77.952,3,0.2,12.6672
9276,8990,US-2018-128587,2018-12-24,Standard Class,HM-14860,Harry Marie,Sales,Springfield,Missouri,65807.0,Central,Toasted Muesli,With Fruit and Nuts,FUR-FU-10003026,9.68,2,0.0,3.7752
9277,9009,CA-2020-107825,2020-11-18,First Class,NB-18655,Nona Balk,Sales,Milwaukee,Wisconsin,53209.0,Central,Toasted Muesli,With Fruit and Nuts,FUR-FU-10000206,5.82,2,0.0,2.7354
9278,9013,CA-2019-121447,2019-02-21,First Class,EA-14035,Erin Ashbrook,Sales,New York City,New York,10011.0,East,Toasted Muesli,With Fruit and Nuts,FUR-FU-10001861,135.8,7,0.0,66.542
9279,9021,CA-2017-100706,2017-12-16,Second Class,LE-16810,Laurel Elliston,Email,Springfield,Virginia,22153.0,South,Toasted Muesli,With Fruit and Nuts,FUR-FU-10002268,29.46,6,0.0,9.7218
9280,9023,US-2019-141880,2019-08-22,First Class,TC-21475,Tony Chapman,Facebook,Fort Collins,Colorado,80525.0,West,Toasted Muesli,With Fruit and Nuts,FUR-FU-10001979,98.328,3,0.2,9.8328
9281,9027,CA-2019-102127,2019-06-26,Standard Class,VP-21760,Victoria Pisteka,Sales,New York City,New York,10035.0,East,Toasted Muesli,With Fruit and Nuts,FUR-FU-10003976,37.74,3,0.0,12.8316
9282,9028,US-2019-152415,2019-09-17,Standard Class,PO-18865,Patrick O'Donnell,Email,Marlborough,Massachusetts,1752.0,East,Toasted Muesli,With Fruit and Nuts,FUR-FU-10002597,14.82,3,0.0,6.2244
9283,9029,US-2019-152415,2019-09-17,Standard Class,PO-18865,Patrick O'Donnell,Email,Marlborough,Massachusetts,1752.0,East,Toasted Muesli,With Fruit and Nuts,FUR-FU-10004864,191.82,3,0.0,61.3824
9284,9042,CA-2017-114335,2017-09-28,Standard Class,XP-21865,Xylona Preis,Email,Hollywood,Florida,33021.0,South,Toasted Muesli,With Fruit and Nuts,FUR-FU-10000277,337.088,4,0.2,16.8544
9285,9058,CA-2018-149097,2018-10-20,Standard Class,SV-20785,Stewart Visinsky,Email,Los Angeles,California,90045.0,West,Toasted Muesli,With Fruit and Nuts,FUR-FU-10003424,74.76,7,0.0,23.9232
9286,9071,CA-2020-147550,2020-12-04,First Class,KE-16420,Katrina Edelman,Sales,Philadelphia,Pennsylvania,19134.0,East,Toasted Muesli,With Fruit and Nuts,FUR-FU-10001918,11.352,3,0.2,2.6961
9287,9079,CA-2019-108105,2019-02-16,Standard Class,GW-14605,Giulietta Weimer,Email,Henderson,Kentucky,42420.0,South,Toasted Muesli,With Fruit and Nuts,FUR-FU-10003773,318.08,4,0.0,34.9888
9288,9104,CA-2018-163181,2018-11-07,Standard Class,AB-10105,Adrian Barton,Email,Houston,Texas,77041.0,Central,Toasted Muesli,With Fruit and Nuts,FUR-FU-10000193,64.96,5,0.6,-84.448
9289,9117,CA-2020-153045,2020-01-19,Second Class,NS-18505,Neola Schneider,Email,Philadelphia,Pennsylvania,19140.0,East,Toasted Muesli,With Fruit and Nuts,FUR-FU-10002759,31.968,2,0.2,6.3936
9290,9125,CA-2019-128916,2019-08-18,Second Class,MA-17560,Matt Abelman,Facebook,Houston,Texas,77070.0,Central,Toasted Muesli,With Fruit and Nuts,FUR-FU-10001940,9.552,3,0.6,-3.8208
9291,9126,CA-2019-128916,2019-08-18,Second Class,MA-17560,Matt Abelman,Facebook,Houston,Texas,77070.0,Central,Toasted Muesli,With Fruit and Nuts,FUR-FU-10000320,5.344,4,0.6,-2.1376
9292,9132,CA-2020-100055,2020-05-28,Standard Class,MD-17860,Michael Dominguez,Sales,Laurel,Maryland,20707.0,East,Toasted Muesli,With Fruit and Nuts,FUR-FU-10001473,27.46,2,0.0,9.8856
9293,9155,CA-2019-132990,2019-08-01,Second Class,KM-16660,Khloe Miller,Email,Philadelphia,Pennsylvania,19140.0,East,Toasted Muesli,With Fruit and Nuts,FUR-FU-10004864,19.312,2,0.2,3.1382
9294,9171,US-2019-155768,2019-12-01,First Class,LB-16795,Laurel Beltran,Facebook,Oxnard,California,93030.0,West,Toasted Muesli,With Fruit and Nuts,FUR-FU-10000448,31.96,2,0.0,1.598
9295,9185,CA-2020-156776,2020-08-07,Standard Class,JL-15505,Jeremy Lonsdale,Email,Westminster,California,92683.0,West,Toasted Muesli,With Fruit and Nuts,FUR-FU-10004848,51.75,1,0.0,15.525
9296,9213,CA-2017-144071,2017-12-08,Standard Class,DJ-13420,Denny Joy,Sales,San Francisco,California,94110.0,West,Toasted Muesli,With Fruit and Nuts,FUR-FU-10000397,39.88,2,0.0,11.1664
9297,9214,CA-2017-144071,2017-12-08,Standard Class,DJ-13420,Denny Joy,Sales,San Francisco,California,94110.0,West,Toasted Muesli,With Fruit and Nuts,FUR-FU-10000758,79.44,3,0.0,28.5984
9298,9233,CA-2019-126732,2019-09-02,Standard Class,LR-16915,Lena Radford,Email,Los Angeles,California,90036.0,West,Toasted Muesli,With Fruit and Nuts,FUR-FU-10001889,94.68,9,0.0,31.2444
9299,9239,CA-2020-138156,2020-02-11,First Class,MM-17260,Magdelene Morse,Email,Columbus,Ohio,43229.0,East,Toasted Muesli,With Fruit and Nuts,FUR-FU-10003601,147.568,2,0.2,-3.6892
9300,9258,CA-2017-168368,2017-02-11,Second Class,GA-14725,Guy Armstrong,Email,Columbia,Missouri,65203.0,Central,Toasted Muesli,With Fruit and Nuts,FUR-FU-10002298,332.94,3,0.0,53.2704
9301,9267,CA-2017-125759,2017-02-08,First Class,NM-18445,Nathan Mautz,Facebook,North Las Vegas,Nevada,89031.0,West,Toasted Muesli,With Fruit and Nuts,FUR-FU-10002111,14.56,2,0.0,5.5328
9302,9272,CA-2019-100510,2019-05-12,Standard Class,HM-14860,Harry Marie,Sales,New York City,New York,10024.0,East,Toasted Muesli,With Fruit and Nuts,FUR-FU-10000320,10.02,3,0.0,4.4088
9303,9286,CA-2018-102778,2018-11-21,First Class,JH-15820,John Huston,Email,Monroe,North Carolina,28110.0,South,Toasted Muesli,With Fruit and Nuts,FUR-FU-10000087,18.176,1,0.2,4.7712
9304,9321,US-2020-108343,2020-07-20,Standard Class,AR-10825,Anthony Rawles,Sales,New York City,New York,10009.0,East,Toasted Muesli,With Fruit and Nuts,FUR-FU-10000747,183.92,4,0.0,31.2664
9305,9322,US-2019-111563,2019-11-04,Standard Class,SM-20005,Sally Matthias,Email,Houston,Texas,77041.0,Central,Toasted Muesli,With Fruit and Nuts,FUR-FU-10002445,11.376,3,0.6,-5.688
9306,9323,US-2019-111563,2019-11-04,Standard Class,SM-20005,Sally Matthias,Email,Houston,Texas,77041.0,Central,Toasted Muesli,With Fruit and Nuts,FUR-FU-10000723,66.112,4,0.6,-84.2928
9307,9327,US-2020-130687,2020-09-07,First Class,PF-19225,Phillip Flathmann,Email,Edmonds,Washington,98026.0,West,Toasted Muesli,With Fruit and Nuts,FUR-FU-10004053,80.96,4,0.0,34.8128
9308,9347,CA-2020-109085,2020-02-17,First Class,CK-12325,Christine Kargatis,Facebook,Troy,Ohio,45373.0,East,Toasted Muesli,With Fruit and Nuts,FUR-FU-10004973,30.144,2,0.2,8.2896
9309,9349,CA-2019-114860,2019-12-22,Standard Class,DN-13690,Duane Noonan,Email,Moreno Valley,California,92553.0,West,Toasted Muesli,With Fruit and Nuts,FUR-FU-10000277,842.72,8,0.0,202.2528
9310,9350,CA-2019-114860,2019-12-22,Standard Class,DN-13690,Duane Noonan,Email,Moreno Valley,California,92553.0,West,Toasted Muesli,With Fruit and Nuts,FUR-FU-10001934,41.96,2,0.0,10.9096
9311,9360,CA-2019-168046,2019-01-25,Second Class,JD-15895,Jonathan Doherty,Sales,New York City,New York,10024.0,East,Toasted Muesli,With Fruit and Nuts,FUR-FU-10000747,45.98,1,0.0,7.8166
9312,9364,CA-2020-111591,2020-03-21,Standard Class,PS-18970,Paul Stevenson,Facebook,Seattle,Washington,98105.0,West,Toasted Muesli,With Fruit and Nuts,FUR-FU-10002364,22.14,3,0.0,6.4206
9313,9371,CA-2018-111339,2018-05-29,First Class,VP-21760,Victoria Pisteka,Sales,Columbus,Ohio,43229.0,East,Toasted Muesli,With Fruit and Nuts,FUR-FU-10002506,41.568,4,0.2,-4.1568
9314,9386,CA-2020-163097,2020-08-27,Standard Class,SF-20200,Sarah Foster,Email,Mesa,Arizona,85204.0,West,Toasted Muesli,With Fruit and Nuts,FUR-FU-10004973,120.576,8,0.2,33.1584
9315,9402,CA-2017-159814,2017-06-24,Standard Class,LP-17080,Liz Pelletier,Email,Tucson,Arizona,85705.0,West,Toasted Muesli,With Fruit and Nuts,FUR-FU-10001731,4.272,2,0.2,0.9612
9316,9409,CA-2020-162789,2020-09-22,Second Class,LC-17140,Logan Currie,Email,New York City,New York,10035.0,East,Toasted Muesli,With Fruit and Nuts,FUR-FU-10004864,12.07,1,0.0,3.9831
9317,9411,US-2020-110149,2020-12-10,First Class,WB-21850,William Brown,Email,Philadelphia,Pennsylvania,19143.0,East,Toasted Muesli,With Fruit and Nuts,FUR-FU-10001475,87.92,5,0.2,15.386
9318,9417,CA-2018-127824,2018-10-18,Standard Class,JC-15775,John Castell,Email,Seattle,Washington,98115.0,West,Toasted Muesli,With Fruit and Nuts,FUR-FU-10002505,10.11,3,0.0,3.2352
9319,9428,CA-2017-167486,2017-11-27,Standard Class,JO-15145,Jack O'Briant,Sales,Buffalo,New York,14215.0,East,Toasted Muesli,With Fruit and Nuts,FUR-FU-10003268,199.9,5,0.0,39.98
9320,9448,CA-2020-136882,2020-05-27,Standard Class,DN-13690,Duane Noonan,Email,Tulsa,Oklahoma,74133.0,Central,Toasted Muesli,With Fruit and Nuts,FUR-FU-10003664,477.3,5,0.0,138.417
9321,9466,CA-2019-126858,2019-11-19,Standard Class,JM-15265,Janet Molinari,Sales,Seattle,Washington,98115.0,West,Toasted Muesli,With Fruit and Nuts,FUR-FU-10000448,31.96,2,0.0,1.598
9322,9474,CA-2020-102925,2020-11-05,Second Class,CD-12280,Christina DeMoss,Email,New York City,New York,10024.0,East,Toasted Muesli,With Fruit and Nuts,FUR-FU-10004245,101.4,5,0.0,38.532
9323,9477,CA-2018-100818,2018-05-31,Second Class,JM-15265,Janet Molinari,Sales,Chicago,Illinois,60653.0,Central,Toasted Muesli,With Fruit and Nuts,FUR-FU-10002703,51.56,2,0.6,-61.872
9324,9501,CA-2019-149237,2019-05-26,Standard Class,CM-12235,Chris McAfee,Email,Milwaukee,Wisconsin,53209.0,Central,Toasted Muesli,With Fruit and Nuts,FUR-FU-10002088,26.94,3,0.0,11.3148
9325,9502,US-2018-158589,2018-11-20,Standard Class,KW-16570,Kelly Williams,Email,San Francisco,California,94109.0,West,Toasted Muesli,With Fruit and Nuts,FUR-FU-10001546,32.04,3,0.0,8.01
9326,9526,CA-2020-156958,2020-12-05,First Class,PB-18805,Patrick Bzostek,Facebook,Seattle,Washington,98115.0,West,Toasted Muesli,With Fruit and Nuts,FUR-FU-10003268,199.9,5,0.0,39.98
9327,9537,CA-2020-124191,2020-06-12,Second Class,TS-21610,Troy Staebel,Email,Chicago,Illinois,60610.0,Central,Toasted Muesli,With Fruit and Nuts,FUR-FU-10002364,8.856,3,0.6,-6.8634
9328,9554,CA-2019-125724,2019-09-22,Standard Class,SM-20950,Suzanne McNair,Sales,Broomfield,Colorado,80020.0,West,Toasted Muesli,With Fruit and Nuts,FUR-FU-10000246,68.432,7,0.2,8.554
9329,9555,CA-2018-111612,2018-11-28,Standard Class,EB-14110,Eugene Barchas,Email,Columbus,Ohio,43229.0,East,Toasted Muesli,With Fruit and Nuts,FUR-FU-10003799,71.12,5,0.2,9.779
9330,9558,CA-2017-103086,2017-10-17,Second Class,EB-14170,Evan Bailliet,Email,Houston,Texas,77095.0,Central,Toasted Muesli,With Fruit and Nuts,FUR-FU-10004586,5.312,2,0.6,-1.5936
9331,9561,CA-2019-129280,2019-05-03,First Class,SM-20905,Susan MacKendrick,Email,Newark,Ohio,43055.0,East,Toasted Muesli,With Fruit and Nuts,FUR-FU-10001876,51.968,2,0.2,10.3936
9332,9575,CA-2018-148495,2018-08-13,First Class,SF-20065,Sandra Flanagan,Email,Pomona,California,91767.0,West,Toasted Muesli,With Fruit and Nuts,FUR-FU-10001889,31.56,3,0.0,10.4148
9333,9592,US-2019-105452,2019-07-28,Standard Class,BF-11005,Barry Franz,Facebook,Pasadena,Texas,77506.0,Central,Toasted Muesli,With Fruit and Nuts,FUR-FU-10003691,24.7,5,0.6,-9.88
9334,9593,US-2019-105452,2019-07-28,Standard Class,BF-11005,Barry Franz,Facebook,Pasadena,Texas,77506.0,Central,Toasted Muesli,With Fruit and Nuts,FUR-FU-10003806,302.72,5,0.6,-378.4
9335,9599,CA-2018-149517,2018-09-19,Standard Class,FC-14245,Frank Carlisle,Facebook,Sacramento,California,95823.0,West,Toasted Muesli,With Fruit and Nuts,FUR-FU-10003464,60.84,3,0.0,19.4688
